,position,company,state,salary,currency,start_sal,end_sal,term
7259,"Sales Manager (Payment Solution - E-wallet, Merchant)",EPS Malaysia,"Johor, Kedah, Kelantan, Melaka, Negeri Sembilan, Penang, Pahang, Perak, Perlis, Sabah, Selangor, Sarawak, Terengganu, Putrajaya",MYR 3K - 5K monthly,MYR,3000,5000,monthly
7260,Digital Marketing Specialist,dTb Creation Sdn Bhd,Kuala Lumpur,MYR 2K - 3K monthly,MYR,2000,3000,monthly
7269,SALES COORDINATOR,Butterworth Eng Tat Trading Sdn Bhd,Butterworth,MYR 2K - 2.4K monthly,MYR,2000,2400,monthly
7270,INTERNET MARKETER (FEW VACANCIES),IRDECO F N B SDN. BHD.,Alor Setar,MYR 1.2K - 1.7K monthly,MYR,1200,1700,monthly
7271,E-Commerce Executive,Sym World  Sdn Bhd,Petaling Jaya,MYR 2.8K - 4K monthly,MYR,2800,4000,monthly
7275,ADMIN EXECUTIVE,Puncak Niaga Maju Sdn. Bhd.,Kajang/Bangi/Serdang,MYR 1.5K - 2.5K monthly,MYR,1500,2500,monthly
7278,Draughtsman,Commercial Wings Sdn Bhd (IOI Mall),Selangor,MYR 3.8K - 4.5K monthly,MYR,3800,4500,monthly
7279,Regulatory Officer/Executive,Agensi Pekerjaan & Perundingcara Bright Prospect Sdn Bhd,"Johor, Kedah, Melaka, Butterworth",MYR 2.2K - 4K monthly,MYR,2200,4000,monthly
7284,Customer Service Executive,Elianto Make Up Sdn Bhd,Kuala Lumpur,MYR 2.8K - 4K monthly,MYR,2800,4000,monthly
7286,Admin cum Reception,Catalyst Education Sdn Bhd,Klang/Port Klang,MYR 1.8K - 2.2K monthly,MYR,1800,2200,monthly
7288,QAQC with Halal Exec,KL Supreme Group of Companies,Ipoh,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
7291,Senior UIUX Designer,i-Serve Group of Companies,Kuala Lumpur,MYR 4K - 8K monthly,MYR,4000,8000,monthly
7293,Sales Manager (Immediate Hiring),EPS Malaysia,"Johor, Kedah, Kuala Lumpur, Kelantan, Melaka, Negeri Sembilan, Penang, Pahang, Perak, Perlis, Sabah, Selangor, Sarawak, Terengganu, Labuan, Putrajaya",MYR 3K - 5K monthly,MYR,3000,5000,monthly
7294,Audit Manager/Senior,Ling & Co,Selangor,MYR 3K - 5K monthly,MYR,3000,5000,monthly
7296,General Worker,SHENG HUP LI ENGINEERING SDN BHD,Selangor - Others,MYR 1.3K - 1.9K monthly,MYR,1300,1900,monthly
7298,General Clerk,EK Build Sdn Bhd,Kuala Lumpur,MYR 1.2K - 2K monthly,MYR,1200,2000,monthly
7305,Technical Support Enginner,IBL Flexitank Sdn Bhd,Selangor,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
7306,Coordinator Executive,ProEight Sdn Bhd,Rawang,MYR 1.5K - 1.8K monthly,MYR,1500,1800,monthly
7311,Sales Admin,HOUZBUILD SDN. BHD.,Johor Bahru,MYR 1.2K - 2K monthly,MYR,1200,2000,monthly
7315,Pegawai Pemasaran,Co-opbank Pertama,"Kota Kinabalu, Melaka, Kelantan, Kedah, Penang, Perak, Johor, Negeri Sembilan, Kuching, Selangor",MYR 1.9K - 3.8K monthly,MYR,1900,3800,monthly
7317,Graphic Designer (Social Media),INCEPTE PTE. LTD.,Singapore,MYR 3K - 5K monthly,MYR,3000,5000,monthly
7318,ADMIN ASSISTANT,C2C Online SDN BHD,Selangor - Others,MYR 2K - 2.8K monthly,MYR,2000,2800,monthly
7321,Major Incident Management,C Lon Networkers,Selangor,MYR 5K - 6.5K monthly,MYR,5000,6500,monthly
7322,Sales - Sports & Outdoors,Shopee Mobile Malaysia Sdn Bhd,Kuala Lumpur,MYR 3.5K - 4.5K monthly,MYR,3500,4500,monthly
7323,Global IT Support Manager,Klook Travel Technology Sdn Bhd,Kuala Lumpur,MYR 7K - 9.5K monthly,MYR,7000,9500,monthly
7325,Corporate Sales Executive,FUTURE D SDN. BHD.,Cheras,MYR 2.5K - 4.5K monthly,MYR,2500,4500,monthly
7327,Electronic Engineer,Emerico Sdn Bhd,Kuala Lumpur,MYR 2K - 2.5K monthly,MYR,2000,2500,monthly
7328,Designer,Eddie Saiful,Kuala Lumpur,MYR 2.3K - 3.5K monthly,MYR,2300,3500,monthly
7331,ASSISTANT ENGINEER,Yokowo Electronics (M) Sdn Bhd,Kulim,MYR 2.3K - 2.8K monthly,MYR,2300,2800,monthly
7332,Account Executive,Gold Coin Feedmills (M) Sdn Bhd,Butterworth,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
7333,Regional Marketing Manager,Benithem Sdn Bhd,Pontian,MYR 4K - 5.6K monthly,MYR,4000,5600,monthly
7334,PRODUCT MANAGER (REF: HJ),JAC Recruitment Malaysia,"Kuala Lumpur, Selangor",MYR 10K - 13K monthly,MYR,1000,1000,monthly
7339,Marketing Engineer,SINOHYDRO CORPORATION (M) SDN. BHD.,Kuala Lumpur,MYR 4K - 5.6K monthly,MYR,4000,5600,monthly
7340,Technician,Chulia Facilities Management Sdn Bhd,Qatar,MYR 3K - 4.5K monthly,MYR,3000,4500,monthly
7341,Customer Service Assistant - Multiple brands (1 year Contract),L'OCCITANE Malaysia Sdn Bhd,Kuala Lumpur,MYR 1.8K - 2.5K monthly,MYR,1800,2500,monthly
7345,Account Admin Executive,Utopia Holding Sdn Bhd,Kuala Lumpur,MYR 2.5K - 4.5K monthly,MYR,2500,4500,monthly
7346,Customer Service Executive (F2F),EPS Malaysia,Kuala Lumpur,MYR 2.3K - 2.8K monthly,MYR,2300,2800,monthly
7349,Backend Engineer (Laravel),FMH GROUP SDN BHD,Petaling Jaya,MYR 3.5K - 7K monthly,MYR,3500,7000,monthly
7352,Project Admin | Petaling Jaya | Fresh Graduate are Welcome,Capita Global Sdn Bhd,Petaling Jaya,MYR 2.2K - 3K monthly,MYR,2200,3000,monthly
7354,Costing Executive,Allied Precision Manufacturing (M) Sdn Bhd,Johor,MYR 2.5K - 4K monthly,MYR,2500,4000,monthly
7360,QA Assistant,PCA Group Sdn. Bhd.,Negeri Sembilan,MYR 1.5K - 1.8K monthly,MYR,1500,1800,monthly
7361,Database Administrator (Contract),Global Enterprise International Malaysia Sdn Bhd (Member of Singtel Group),Selangor,MYR 5K - 6.5K monthly,MYR,5000,6500,monthly
7362,Site Supervisor,Suria-Signs Sdn Bhd,Selayang,MYR 1.7K - 2K monthly,MYR,1700,2000,monthly
7367,Online Sales Admin,Centric One Sdn. Bhd.,Tanjung Bungah/Teluk Bahang,MYR 1.8K - 2.2K monthly,MYR,1800,2200,monthly
7368,New Product Engineer,Allied Precision Manufacturing (M) Sdn Bhd,Johor,MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
7369,CLERK TEMPORARY,Southern Cable Sdn Bhd,Kedah,MYR 1.2K - 1.7K monthly,MYR,1200,1700,monthly
7370,Product and Marketing Manager,Omniyo Sdn Bhd,Petaling Jaya,MYR 6K - 8K monthly,MYR,6000,8000,monthly
7371,Secretary to Director,BCM ALLIANCE BERHAD,Selangor,MYR 2.6K - 3K monthly,MYR,2600,3000,monthly
7373,Sales Executive,Smart Paint Manufacturing Sdn Bhd,"Johor Bahru, Kuala Lumpur, Kota Bharu, Melaka, Penang, Ipoh, Pahang, Negeri Sembilan, Selangor",MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
7375,Ingoing/Outgoing Quality Assurance Technician,AEM Microtronics (M) Sdn Bhd,Penang,MYR 1.2K - 2.2K monthly,MYR,1200,2200,monthly
7376,Customer Care Specialist (AUS Market),Ricoh (Malaysia) Sdn. Bhd.,Selangor,MYR 2.4K - 3K monthly,MYR,2400,3000,monthly
7378,Senior Sales cum Marketing Executive,OVERWATCH,Kuala Lumpur,MYR 3.2K - 4K monthly,MYR,3200,4000,monthly
7380,Senior Sales cum Marketing Executive,OVERWATCH,Kuala Lumpur,MYR 3.2K - 4K monthly,MYR,3200,4000,monthly
7383,Generator Commissioning,FieldCore Service Solutions International,Melaka,MYR 5.1K - 9K monthly,MYR,5100,9000,monthly
7384,Business Development Manager/Assistant Manager,Company Confidential,Kuala Lumpur,MYR 5K - 8K monthly,MYR,5000,8000,monthly
7385,Group Accounts Executive,Agensi Pekerjaan Chrisjac Sdn Bhd,Kuala Lumpur,MYR 3.5K - 4.2K monthly,MYR,3500,4200,monthly
7388,BRANCH MANAGER,Yik Bee Trading Sdn Bhd,Selangor,MYR 4K - 5.6K monthly,MYR,4000,5600,monthly
7390,Supervisor Production (Precast Industry),Starson Industry Sdn Bhd,Pontian,MYR 1.5K - 2.9K monthly,MYR,1500,2900,monthly
7391,Operator Pengeluaran,Renesas Semiconductor (Malaysia) Sdn Bhd,Bayan Lepas,MYR 1.2K - 1.7K monthly,MYR,1200,1700,monthly
7393,Warehouse Executive,Company Confidential,Klang/Port Klang,MYR 5K - 6.5K monthly,MYR,5000,6500,monthly
7394,Executive Assistant,IDS Medical Systems (M) Sdn Bhd,Selangor,MYR 4K - 7.5K monthly,MYR,4000,7500,monthly
7396,ACCOUNTANT,7 ALIS METAL BERHAD,Kuala Lumpur,MYR 4K - 5.6K monthly,MYR,4000,5600,monthly
7403,Video Editor,Thirtyseven Celsius Education Sdn Bhd,George Town,MYR 3K - 5K monthly,MYR,3000,5000,monthly
7405,Carpenter / Plumber,Empire Hotel Subang,Selangor,MYR 1.8K - 2.7K monthly,MYR,1800,2700,monthly
7407,Quality Assurance Executive,Genius Revolution Sdn Bhd,Selangor,MYR 2K - 2.5K monthly,MYR,2000,2500,monthly
7411,Sales Manager,LEAD ENTREPRENEUR,Johor,MYR 5K - 10K monthly,MYR,5000,1000,monthly
7412,Chef de Partie,Espira Sri Petaling Sdn Bhd,Kuala Lumpur,MYR 1.8K - 2.2K monthly,MYR,1800,2200,monthly
7417,Account Executive,ASM Partners Sdn Bhd,Kuala Lumpur,MYR 3.2K - 3.5K monthly,MYR,3200,3500,monthly
7418,Lecturer Forensic,KOLEJ UNIKOP,Cyberjaya,MYR 3K - 3.5K monthly,MYR,3000,3500,monthly
7420,Barista (Gleneagles),Berjaya Starbucks Coffee Company Sdn Bhd,Kuala Lumpur,MYR 1.3K - 1.5K monthly,MYR,1300,1500,monthly
7421,Video Editor (短视频剪辑师),REN HR CONSULTING SDN BHD,Kuala Lumpur,MYR 4K - 5K monthly,MYR,4000,5000,monthly
7423,Loyalty Manager,McDonald's Malaysia- Gerbang Alaf Restaurants Sdn Bhd,Selangor,MYR 7K - 14K monthly,MYR,7000,1000,monthly
7427,Finance Analyst (GL or AP - Shared Services Operations),Company Confidential,Cyberjaya,MYR 3K - 5.5K monthly,MYR,3000,5500,monthly
7429,Sales Executive,Superlon Worldwide Sdn Bhd,Klang/Port Klang,MYR 3K - 5K monthly,MYR,3000,5000,monthly
7430,AUDIT ASSISTANTS / SEMI SENIORS,TAY & ASSOCIATES,"Kuala Lumpur, Cheras",MYR 2.3K - 3K monthly,MYR,2300,3000,monthly
7436,Sales Executive / Senior Sales Executive,BROADBAND JUNCTION SDN. BHD. (U MOBILE DISTRIBUTOR),"Kuantan, Raub, Temerloh",MYR 2K - 4K monthly,MYR,2000,4000,monthly
7437,Staff Nurse,Yayasan Kebajikan SSL Haemodialysis Berdaftar,Selangor,MYR 1.5K - 2.3K monthly,MYR,1500,2300,monthly
7442,Digital Product Owner -1 Year Contract,Agensi Pekerjaan & Perundingcara Bright Prospect Sdn Bhd,Selangor,MYR 8K - 11K monthly,MYR,8000,1000,monthly
7444,Team Lead - Laravel PHP Developer,Tri-E Multimedia Sdn Bhd,Puchong,MYR 5K - 8K monthly,MYR,5000,8000,monthly
7445,Assistant Audit Manager,KH LIM CONSULTANCY SDN. BHD.,Kuala Lumpur,MYR 3.5K - 5K monthly,MYR,3500,5000,monthly
7447,Internship for Food & Beverage Preparation/Services Management Students,FROZEN ARTISANS SDN BHD,"Kuala Lumpur, Petaling Jaya",MYR 800 - 800 monthly,MYR,800,800,monthly
7448,Supply Chain Executive,PXL MARKETING SDN. BHD.,Kuala Lumpur,MYR 2.5K - 3.2K monthly,MYR,2500,3200,monthly
7449,Project Manager,Company Confidential,Selangor,MYR 10K - 13K monthly,MYR,1000,1000,monthly
7454,Account Executive,GILLION TOBACCO SDN. BHD.,Selangor,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
7457,Project Engineer,Sinliplas Holding Sdn Bhd,Kulim,MYR 2K - 2.8K monthly,MYR,2000,2800,monthly
7458,Admin Accounts Clerk,VERACITY CORPORATION SDN. BHD.,Sabah,MYR 1.5K - 1.7K monthly,MYR,1500,1700,monthly
7459,Video Editor cum Videographer,VIMIGO,Kuala Lumpur,MYR 2.5K - 4.5K monthly,MYR,2500,4500,monthly
7460,Case Officer,International Catholic Migration Commission,Kuala Lumpur,MYR 4.3K - 4.8K monthly,MYR,4300,4800,monthly
7461,Personal Driver to General Manager,Company Confidential,Kuala Lumpur,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
7465,"Senior Manager, Group Loan Rehabilitation",AmBank Group,Kuala Lumpur,MYR 9K - 12K monthly,MYR,9000,1000,monthly
7466,OUTLET MANAGER ( TAPAH SB / NB ),Daily Fresh Foods Sdn Bhd,Tapah,MYR 2.2K - 3.1K monthly,MYR,2200,3100,monthly
7467,Senior Platform Engineer,Ambition Group Malaysia Sdn Bhd,Kuala Lumpur,MYR 10K - 16K monthly,MYR,1000,1000,monthly
7471,"MIS, EXECUTIVE",ANIKA INSURANCE BROKERS SDN BHD,Kuala Lumpur,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
7478,Business Development Executive,PRINT ACTS (M) SDN BHD,Kajang/Bangi/Serdang,MYR 3K - 4.5K monthly,MYR,3000,4500,monthly
7484,Senior Site Supervisor,Klanggroup Holdings Sdn Bhd,Selangor,MYR 4K - 5K monthly,MYR,4000,5000,monthly
7487,Telesales 电话销售-销售 - Basic+5 DIGITS Commission - SPM Fresh welcome-P6,Agensi Pekerjaan BGC Group (Malaysia) Sdn Bhd,Kuala Lumpur,MYR 5K - 10K monthly,MYR,5000,1000,monthly
7489,Speech Language Pathologist (Speech Therapist),Headstart Academy (SACC Mall) Sdn Bhd,Selangor,MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
7491,Property Sales Manager,Team Keris Berhad,Perak,MYR 3K - 6K monthly,MYR,3000,6000,monthly
7496,"Kitchen Crew (The Row, KL)",Company Confidential,Kuala Lumpur,MYR 1.5K - 1.8K monthly,MYR,1500,1800,monthly
7497,Digital Data Reviewer-Tagalog Support (Bandar Sunway),Accenture Technology Solutions Sdn Bhd,Kuala Lumpur,MYR 3K - 3.2K monthly,MYR,3000,3200,monthly
7498,Software Tester,Merimen Online Sdn Bhd,Kajang/Bangi/Serdang,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
7499,Direct Sales Executive (Kuching),Courts (Malaysia) Sdn Bhd,Kuching,MYR 1.8K - 2.1K monthly,MYR,1800,2100,monthly
7500,Debug Troubleshooting Technician Engineer,Sweng Maju Sdn Bhd,Butterworth,MYR 3K - 6K monthly,MYR,3000,6000,monthly
7501,Polis Bantuan,Company Confidential,Kuala Lumpur,MYR 1.2K - 1.4K monthly,MYR,1200,1400,monthly
7503,Social Media Live Host Cum  Sales,Company Confidential,Selangor,MYR 2K - 5K monthly,MYR,2000,5000,monthly
7504,Executive For Account Department,COOLTECH SOLUTION SDN. BHD.,Shah Alam/Subang,MYR 4K - 7K monthly,MYR,4000,7000,monthly
7508,Sales cum Technical Assistant,Global Power Services Sdn Bhd,Kuala Lumpur,MYR 1.9K - 2K monthly,MYR,1900,2000,monthly
7509,Business Development Assistant Manager /Manager ( based in Melaka),Kelly Services (Malaysia) Sdn Bhd - HQ,Melaka,MYR 3.5K - 4.5K monthly,MYR,3500,4500,monthly
7510,Personal Assistant 私人助理,Power Of Life Sdn. Bhd.,"Kota Kinabalu, Petaling Jaya",MYR 3K - 5K monthly,MYR,3000,5000,monthly
7511,Warehouse Assistant (Contract),Agensi Pekerjaan Talentvis Malaysia Sdn Bhd,"Kuala Lumpur, Shah Alam/Subang",MYR 1.5K - 1.6K monthly,MYR,1500,1600,monthly
7512,Accounts Executive (Credit Control/ Accounts Receivable) - MUST SPEAK MANDARIN,Search Personnel Pte Ltd,Singapore,MYR 4K - 5.2K monthly,MYR,4000,5200,monthly
7513,"Executive, Sales & Marketing Administration Support (FMCG)",DKSH Malaysia Sdn Bhd,Petaling Jaya,MYR 2K - 3K monthly,MYR,2000,3000,monthly
7514,Intern,JETSPREE SDN. BHD.,Petaling Jaya,MYR 900 - 1K monthly,MYR,900,1000,monthly
7515,ORDER PROCESSING / SALES EXECUTIVE,Excel Metal Industries Sdn Bhd,"Johor Bahru, Klang/Port Klang",MYR 2.4K - 3K monthly,MYR,2400,3000,monthly
7518,M&E SITE ENGINEER,KIDE INTERNATIONAL SDN BHD,"Kedah, Penang, Selangor",MYR 4.8K - 6.5K monthly,MYR,4800,6500,monthly
7522,"Team Lead, Personal Banker Wealth (Perak Region)",RHB Banking Group,Ipoh,MYR 4K - 7.5K monthly,MYR,4000,7500,monthly
7524,Account Receivable/ Collection 中英文 (Shah Alam),Kelly Services (Malaysia) Sdn Bhd,Kuala Lumpur,MYR 4K - 5.4K monthly,MYR,4000,5400,monthly
7528,Master Data Analyst (MNC),Agensi Pekerjaan & Perundingcara Bright Prospect Sdn Bhd,Selangor,MYR 3.5K - 4.5K monthly,MYR,3500,4500,monthly
7529,Customer Service,Virtualbiz Technology Sdn Bhd,Petaling Jaya,MYR 1.8K - 2.5K monthly,MYR,1800,2500,monthly
7531,Agency Development Assistant,Wong Kian Meng,Kota Bharu,MYR 1.4K - 1.8K monthly,MYR,1400,1800,monthly
7533,Sales Executive in Financial Products,Pinnacles Wealth Advisory,"Johor, Kuala Lumpur, Melaka, Penang, Perak, Selangor",MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
7534,GRC Coordinator Planner - Northern Region,Yokohama Reclamation Sdn Bhd,Ipoh,MYR 2K - 2.8K monthly,MYR,2000,2800,monthly
7536,Intern for admin department,BALLUN RESOURCES (M) SDN BHD,Selangor,MYR 500 - 550 monthly,MYR,500,550,monthly
7538,SENIOR FINANCE EXECUTIVE (REF: MY1),JAC Recruitment Malaysia,"Kuala Lumpur, Selangor",MYR 5K - 6K monthly,MYR,5000,6000,monthly
7542,"Manager, Sales",Fraser & Neave (F&N),Miri,MYR 6K - 8K monthly,MYR,6000,8000,monthly
7547,Lead Mobile Developer,TNG Digital Sdn Bhd,Kuala Lumpur,MYR 10K - 15K monthly,MYR,1000,1000,monthly
7548,Employee and Industrial Relation Section Managers,ON Semiconductor Malaysia Sdn. Bhd.,Negeri Sembilan,MYR 12K - 15K monthly,MYR,1000,1000,monthly
7549,Associate / Senior Associate,TA Global Berhad,Kuala Lumpur,MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
7551,SENIOR PURCHASING EXECUTIVE,Thiam Sieng Group,Rawang,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
7552,Floor Servicing Crew,Down to Bones,Kuala Lumpur,MYR 1.5K - 1.7K monthly,MYR,1500,1700,monthly
7561,"Barista (PJ8, Petaling Jaya)",Berjaya Starbucks Coffee Company Sdn Bhd,Selangor,MYR 1.3K - 1.5K monthly,MYR,1300,1500,monthly
7563,Manager - IT,Company Confidential,Selangor,MYR 8K - 9K monthly,MYR,8000,9000,monthly
7567,"Java Developer, KL/Selangor (Yc: 48902)",Agensi Pekerjaan Reeracoen Malaysia Sdn Bhd,Petaling Jaya,MYR 5K - 10K monthly,MYR,5000,1000,monthly
7568,PERSONAL DRIVER,Chin Air-Cond Sdn Bhd,Klang/Port Klang,MYR 2.5K - 3K monthly,MYR,2500,3000,monthly
7569,Senior React Native Developer,HOCUS POCUS SDN BHD,Selangor,MYR 8K - 12K monthly,MYR,8000,1000,monthly
7570,Sales Specialist (Scientific Instruments - Life Science / F&B),DKSH Malaysia Sdn Bhd,Selangor,MYR 3.5K - 7K monthly,MYR,3500,7000,monthly
7571,Assistant Account Manager,Agensi Pekerjaan GMP (M)  Sdn Bhd,Kuala Lumpur,MYR 6.5K - 8K monthly,MYR,6500,8000,monthly
7572,Operations & Maintenance Technician (Westport),Air Products Malaysia Sdn Bhd,Selangor,MYR 3K - 3.2K monthly,MYR,3000,3200,monthly
7574,Sales Marketing Executive - (Attractive Salary Package + Flexible Time),YYH Agency,"Kuala Lumpur, Selangor",MYR 3K - 6K monthly,MYR,3000,6000,monthly
7576,Warehouse Assistant,HPL Logistics Solution Sdn Bhd,Kuala Lumpur,MYR 1.6K - 2.2K monthly,MYR,1600,2200,monthly
7578,Real Estate Negotiator,IQI REALTY SDN. BHD.,"Johor, Kuala Lumpur, Penang, Ipoh",MYR 10K - 14K monthly,MYR,1000,1000,monthly
7579,Full Stack Software Engineer (Mobile Application),Digital Tempo Sdn Bhd,Selangor,MYR 4K - 7.5K monthly,MYR,4000,7500,monthly
7580,Accountant,Delux Cleaning Sdn Bhd,Klang/Port Klang,MYR 3K - 4.2K monthly,MYR,3000,4200,monthly
7587,COLD FORGING TECHNICIAN,Geen Screw Industries Sdn. Bhd.,Muar,MYR 1.5K - 2.5K monthly,MYR,1500,2500,monthly
7588,Senior Logistic Executive,Pentas Flora Sdn Bhd (Member of EXSIM Group of Companies),Kuala Lumpur,MYR 3.8K - 5K monthly,MYR,3800,5000,monthly
7592,Head of Finance & Accounting,GOOGOLPLEX HOLDINGS BHD,Petaling Jaya,MYR 8K - 10K monthly,MYR,8000,1000,monthly
7594,Recruiter Specialist Assistant Manager,Big Bath Sdn Bhd,Kuala Lumpur,MYR 4K - 8K monthly,MYR,4000,8000,monthly
7595,Business Development Executive,Parkson Credit Sdn Bhd,"Batu Pahat, Kuala Lumpur, Kuantan",MYR 2.6K - 3.5K monthly,MYR,2600,3500,monthly
7596,Mortgage Loan Consultant,My Wealth Consultancy,"Kuala Lumpur, Selangor",MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
7597,Technician - Production,B. Braun Medical Industries Sdn. Bhd.,Penang,MYR 1.7K - 2.6K monthly,MYR,1700,2600,monthly
7600,Accountant,Credit Bureau Malaysia Sdn Bhd,Petaling Jaya,MYR 4.5K - 5.5K monthly,MYR,4500,5500,monthly
7604,Digital Marketing Executive,FIRST GLOBAL REALTY SDN. BHD.,Petaling Jaya,MYR 2.9K - 3.4K monthly,MYR,2900,3400,monthly
7612,Purchasing Executive,GP Battery Marketing (M) Sdn Bhd,Petaling Jaya,MYR 3.5K - 5K monthly,MYR,3500,5000,monthly
7613,Sales Manager,GILLION TOBACCO SDN. BHD.,"Johor, Kuala Lumpur",MYR 6K - 8.4K monthly,MYR,6000,8400,monthly
7616,Site Project Engineer,JV Vision Sdn Bhd,Ampang,MYR 2.3K - 3K monthly,MYR,2300,3000,monthly
7622,HR GENERALIST,ZURITH SAFETY SERVICES SDN. BHD.,Bahau,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
7627,Lorry Driver,GENETEC TECHNOLOGY BERHAD,Kajang/Bangi/Serdang,MYR 1.3K - 1.9K monthly,MYR,1300,1900,monthly
7630,Business Development Executive (Thai-speaking),Deriv Services Sdn Bhd,Selangor,MYR 4K - 5.6K monthly,MYR,4000,5600,monthly
7631,Full-Time/Part-Time Financial Services Representatives,BTLION ADVISORY,Kuala Lumpur,MYR 2.5K - 5K monthly,MYR,2500,5000,monthly
7633,Client Account Officer (Japanese Speaker),Lemon Sky Animation Sdn Bhd,Shah Alam/Subang,MYR 6K - 8K monthly,MYR,6000,8000,monthly
7634,Assistant Sales Manager (Chemical),MYTRADE CHEMICAL SDN BHD,Selangor,MYR 4K - 8K monthly,MYR,4000,8000,monthly
7635,"Executive, Payroll / HR - Glove Manufacturing",Mah Sing Group Berhad,Kuala Lumpur,MYR 3K - 4K monthly,MYR,3000,4000,monthly
7640,React Native Developer,YOPESO SDN. BHD.,Kuala Lumpur,MYR 7K - 13K monthly,MYR,7000,1000,monthly
7641,QUANTITY SURVEYOR,High Wealth Sdn Bhd,Kuala Lumpur,MYR 3K - 5K monthly,MYR,3000,5000,monthly
7648,Safety And Health Officer,Company Confidential,Kuala Lumpur,MYR 6.5K - 8K monthly,MYR,6500,8000,monthly
7650,Hospitality Manager,OPIMAX PROPERTIES SDN. BHD.,Kuala Lumpur,MYR 5K - 7K monthly,MYR,5000,7000,monthly
7654,Mason/ Carpenter/ Painter,Chulia Facilities Management Sdn Bhd,Qatar,MYR 3K - 4K monthly,MYR,3000,4000,monthly
7655,Production Supervisor,PAN-INTERNATIONAL ELECTRONICS (M) SDN BHD,Perai,MYR 2K - 3.8K monthly,MYR,2000,3800,monthly
7656,"SPRINT III Manager, Humanitarian Programme",International Planned Parenthood Federation,Kuala Lumpur,MYR 9K - 15K monthly,MYR,9000,1000,monthly
7657,Head Of HR & Admin,SKF SOLUTION SDN. BHD,Petaling Jaya,MYR 4K - 4.5K monthly,MYR,4000,4500,monthly
7658,Sales Admin Cum Logistics Executive,Biovista Lifesciences Sdn Bhd,Kuala Lumpur,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
7660,Store Supervisor,TC Hardware Sdn Bhd,Puchong,MYR 2.5K - 3.5K monthly,MYR,2500,3500,monthly
7663,SEO Website Optimiser,SearchGuru Sdn Bhd,Kuala Lumpur,MYR 800 - 1K monthly,MYR,800,1000,monthly
7666,"Sales Consultant/ Assistant Sales Manager, Personal Financing (Puchong)",RHB Banking Group,Kuala Lumpur,MYR 2.5K - 4K monthly,MYR,2500,4000,monthly
7668,Environmental Officer,MCS Management Sdn Bhd,Sarawak - Others,MYR 3K - 4K monthly,MYR,3000,4000,monthly
7669,Web Project Manager,DIGITAL PLANT SDN. BHD.,Kuala Lumpur,MYR 7K - 9K monthly,MYR,7000,9000,monthly
7670,Account cum Admin AM/Manager – Kuala Langat,Agensi Pekerjaan AN Asia Sdn Bhd,Selangor,MYR 6.5K - 8K monthly,MYR,6500,8000,monthly
7672,Real Estate Negotiator,Ninety Nine Realty,Penang,MYR 2K - 4K monthly,MYR,2000,4000,monthly
7675,SALES EXECUTIVES,DTA WEALTH PLANNER,Petaling Jaya,MYR 3.5K - 6K monthly,MYR,3500,6000,monthly
7676,Graphic & Multimedia Designer,Rurutiki Sdn Bhd,Shah Alam/Subang,MYR 2.5K - 4K monthly,MYR,2500,4000,monthly
7679,Personal Driver @ Pemandu Peribadi (Up to RM2600 @ Mont Kiara),AGENSI PEKERJAAN DREAM CAREER SDN BHD,"Kuala Lumpur, Selangor",MYR 2K - 2.6K monthly,MYR,2000,2600,monthly
7680,Export Freight Operations Executive,Agensi Pekerjaan Chrisjac Sdn Bhd,Petaling Jaya,MYR 3K - 4K monthly,MYR,3000,4000,monthly
7681,Aesthetic Consultant - Bangsar,CLINIC RX,Kuala Lumpur,MYR 3.8K - 5.5K monthly,MYR,3800,5500,monthly
